"V1","V2","V3","V4","V5"
5.80834882013548e-05,6.58558345432159e-05,1.37186913580223e-05,1.52729166726928e-05,9.11270223791227e-06
0.000525726365175228,6.21153417039721e-05,1.32084992907622e-05,1.00885541756135e-05,8.63724174804403e-06
3.10830122347561e-05,3.86577543936006e-05,1.16598500703446e-05,1.22581095838292e-05,1.08261768994034e-05
0.000333794330409143,1.35763531101674e-05,1.26150402701697e-05,1.09504602268107e-05,9.86797818214313e-06
0.00105767178763694,1.41615289961372e-05,1.68095396695378e-05,1.10041611640632e-05,8.98654923098263e-06
0.000336427731949307,2.11674859853517e-05,1.05935000922486e-05,1.1321205017456e-05,1.00959531375011e-05
0.00149838710673378,1.15107137490522e-05,1.14477027053361e-05,1.1825746458527e-05,9.10760471173333e-06
0.00284535248730267,1.53840779755221e-05,1.26421177899516e-05,1.09964354979564e-05,9.51236206558903e-06
0.0125382852047149,2.43766621124131e-05,1.86094173413309e-05,1.42236442650656e-05,1.0659872088592e-05
8.85736471882836e-05,2.29397050661717e-05,1.48636280470349e-05,1.38550887864852e-05,9.59569292158235e-06
0.00139150311153347,1.41567791569486e-05,1.4201861940677e-05,1.09000644914481e-05,1.0746915124038e-05
0.000879343960986212,0.000109050134400546,1.33422753494372e-05,1.03349162476896e-05,9.88920299205276e-06
0.000113980486479814,1.75652084757338e-05,1.25509705115601e-05,1.04920569765632e-05,1.2106882954388e-05
0.00118905541298098,1.58675320367507e-05,1.43734872632972e-05,1.01502073290849e-05,9.00726250097073e-06
5.75828272744161e-05,2.5591462814667e-05,2.87145104223008e-05,1.22232569426117e-05,8.55591734949535e-06
0.000420692068790585,1.99919992931452e-05,1.92427901961612e-05,8.80519358492649e-06,9.07236845426596e-06
0.00785416711817533,3.37430290340279e-05,1.07622662919304e-05,1.64863167464446e-05,1.007470625769e-05
5.65123219606889e-05,1.21714253187299e-05,1.187608700981e-05,1.02116580102951e-05,8.37981747858763e-06
0.000102399968694655,4.42161274170072e-05,1.08638923985716e-05,1.18840331428949e-05,8.85622601476399e-06
0.00474773990891864,2.13848265882e-05,1.1539605575539e-05,1.2255733703892e-05,9.45546334363279e-06
5.23903784552804e-05,1.44105102486414e-05,1.34678312484482e-05,9.16003267548149e-06,9.43296952371497e-06
4.29766278520205e-05,0.000103285316963131,1.07648728495668e-05,1.23584567881529e-05,1.0360206911475e-05
0.00526361913888596,2.44395359068061e-05,1.89970993755839e-05,1.63448510321906e-05,9.15995073746956e-06
9.42328589870201e-05,1.31601528194913e-05,1.11181250914694e-05,1.02972768978304e-05,9.56889984071729e-06
3.30127768470856e-05,2.09916166584723e-05,1.630071230041e-05,1.00621081333685e-05,8.50193580292924e-06
8.62162723076487e-05,5.73041179174894e-05,1.33323498652249e-05,1.11219881897551e-05,1.03250400464994e-05
0.000130631172259754,2.06213524833743e-05,1.40590520376627e-05,1.71732223799292e-05,1.08350721279571e-05
5.89169348477192e-05,3.12513179325791e-05,1.50230082072156e-05,1.36018065441945e-05,1.04549915171948e-05
5.89045789545217e-05,1.06897977012466e-05,1.16704186847727e-05,1.99394322271118e-05,9.82096443991054e-06
9.14611124813725e-05,4.61641478457508e-05,1.74781344726149e-05,1.11582695914159e-05,1.39695383007954e-05
0.000273690380838909,1.94130092616707e-05,2.16308220353234e-05,1.37876302808149e-05,9.16587444788064e-06
0.000113719271101154,3.31461508347175e-05,1.15050062305944e-05,1.23713700417305e-05,1.25988073560457e-05
0.00136649431666358,6.19038793836513e-05,1.35798955658295e-05,1.18338283547903e-05,9.48715413673362e-06
0.000537037752909697,2.20923459799405e-05,1.78175445553208e-05,1.07884523625756e-05,8.42727152550182e-06
0.000165596187610806,2.58041789729102e-05,1.12657991766518e-05,1.05646744672505e-05,1.28084112407389e-05
0.000804835241631885,1.81755601584843e-05,1.61269359912897e-05,8.80766641420117e-06,9.02271213565342e-06
0.00128908513300052,0.000276653828593432,1.24372414804785e-05,1.25754663788946e-05,1.06181548145123e-05
3.79235491367869e-05,2.44712248242962e-05,1.18981961145792e-05,1.74090627018675e-05,9.70953177259481e-06
0.000449572627809758,2.61720956111766e-05,3.33456953645062e-05,1.20653559729789e-05,8.58174521001231e-06
0.109430075857435,1.76445189814523e-05,2.44342204098746e-05,9.35486631092886e-06,1.07969713365463e-05
8.67239663584485e-05,3.6224699910159e-05,1.01900323552506e-05,1.0181917219132e-05,1.01027251204755e-05
0.000221022145818095,1.35977822464106e-05,1.80180401678776e-05,1.06355280746762e-05,8.84035772230618e-06
9.28745895329985e-05,1.88560267704307e-05,1.12392115738658e-05,1.19573896830705e-05,9.15521838518174e-06
0.000295524141552317,2.07582902496117e-05,1.66549981912567e-05,1.29122721252983e-05,9.94341902837981e-06
0.000611982128194022,6.66735994450107e-05,9.54732072377951e-06,1.06845405967171e-05,8.97653437403889e-06
5.90928341910324e-05,1.53529528317264e-05,1.3162565016156e-05,1.01978665953961e-05,1.029832215238e-05
0.000142756524968979,4.02222643232086e-05,1.91454838054383e-05,1.34092114756346e-05,9.81371191066671e-06
4.02750698917931e-05,1.53597809338102e-05,1.48890976228166e-05,1.11551921002651e-05,1.1102906299465e-05
0.00101843000028889,4.61654629899666e-05,1.2563219927042e-05,1.17454920185445e-05,9.0846458462579e-06
0.000170068483684505,1.96557219385163e-05,2.27943585833223e-05,1.72483581100114e-05,9.66407094349364e-06
0.000316320599438757,2.70859003395074e-05,1.12271690166921e-05,1.03954249000004e-05,8.95724315697066e-06
0.486290486321113,1.79926261185681e-05,1.45774286830491e-05,1.28034707815861e-05,9.90295807001829e-06
6.55896696231117e-05,2.3346464412155e-05,1.96341288729585e-05,1.03343211523832e-05,1.14060193410204e-05
0.000112412616972257,2.86415525581063e-05,1.51256204037331e-05,9.02397490332163e-06,1.05843833575481e-05
0.000386443295216532,4.70172387645462e-05,2.15233833988915e-05,1.2509943936978e-05,9.00777845558309e-06
0.00232507926881498,2.00567967294507e-05,1.28059017345805e-05,1.01035098603042e-05,1.00384425743005e-05
0.000287549049019731,2.06184539564003e-05,1.0325837380698e-05,1.25695426116401e-05,1.10718452142056e-05
0.000610352765526123,2.09711339760332e-05,1.42781919456603e-05,1.37970898550499e-05,9.43152140742143e-06
0.000296604409628198,1.69257683819701e-05,1.19929144859476e-05,1.15240099114455e-05,9.1738022907073e-06
0.000127886251917175,2.41944148982043e-05,1.29483349620152e-05,1.10007380109689e-05,8.9287231386237e-06
0.000105529095955514,2.13061543812287e-05,1.50096922486576e-05,1.27817413058118e-05,9.9706541578648e-06
0.00010038480876462,1.78520216935762e-05,1.34949268955076e-05,1.28347562897702e-05,9.32335545811291e-06
0.000240856481513507,2.94148429094143e-05,1.2706402558571e-05,1.0783291179095e-05,1.02297355477621e-05
0.0294522314672785,2.61335931619477e-05,1.37796168064863e-05,9.96215506732234e-06,1.08249828394413e-05
0.000210337114245451,2.30557765692474e-05,2.29406261094134e-05,1.37059309739396e-05,1.00629054093915e-05
0.00236074892691995,7.19080169486741e-05,1.17707995297422e-05,9.33882201636926e-06,1.05410966497743e-05
6.92890926725642e-05,1.87817778094512e-05,1.20604795534884e-05,1.14388615966021e-05,9.5172766299001e-06
0.000230353026312136,6.02273846015411e-05,1.22246221780919e-05,1.11114943210922e-05,9.0977370685863e-06
0.00125874155602768,3.04754821665032e-05,1.55077086609889e-05,1.46574569028779e-05,9.84692781735852e-06
0.000158145220964911,1.8717470874563e-05,1.34083035361332e-05,1.20061926911497e-05,8.54097984137603e-06
0.000700544885004817,3.75352901094139e-05,1.27272907382014e-05,9.53408761450447e-06,9.62946331073411e-06
4.81456220091658e-05,0.000361001601257849,1.02394505629988e-05,1.03209615267552e-05,9.17660198895831e-06
5.46490970982916e-05,6.06269942196036e-05,1.2155572955086e-05,1.63492887446104e-05,8.72242329963413e-06
0.000104527467880366,1.97378312389862e-05,1.50042320159471e-05,8.88146660216194e-06,9.17350432261266e-06
5.9279765873832e-05,2.20842426601475e-05,1.39858043686214e-05,1.34188995493112e-05,9.43395952068826e-06
8.77001366355046e-05,1.63127933774376e-05,1.83745481392439e-05,1.20569459465258e-05,9.2307818939652e-06
8.73638043494829e-05,3.01240512370349e-05,1.23128003606254e-05,1.14168921689917e-05,8.62238220311617e-06
7.61487523821547e-05,1.54665737457371e-05,2.5309419177777e-05,1.11005324923141e-05,9.41098113060868e-06
0.000112818665793268,2.84334757361115e-05,9.94679155352785e-06,1.26296092144429e-05,1.07230693533467e-05
0.000285357459822499,5.43629715088478e-05,1.61729458139082e-05,1.18690272055133e-05,9.14163837784088e-06
0.000440357787672596,8.21279253266916e-05,1.37439267500206e-05,9.98941640251161e-06,1.01221917505612e-05
1.90441013874221e-05,1.83604870624965e-05,2.4432570847388e-05,9.83870002468912e-06,9.72455323866583e-06
0.000400265306239378,1.47703400075194e-05,1.28044190690346e-05,9.41359689665688e-06,9.68056036754206e-06
0.00047261357615147,2.15750783525426e-05,1.09100269740647e-05,1.06959505798976e-05,9.68278885116192e-06
3.72633040433001e-05,1.60190095921386e-05,1.42993845257955e-05,1.9637446035059e-05,1.09387844429154e-05
0.00345331183674769,9.38591884223072e-05,2.57545065300846e-05,1.31455904845978e-05,9.57990389194308e-06
0.000814201656017755,2.36455725119988e-05,1.22414168255425e-05,1.27509867999809e-05,8.66437978030987e-06
8.8672313210747e-05,1.99154991524786e-05,1.68710234156322e-05,1.15436781413791e-05,9.95481484733496e-06
0.00016830082716579,1.52481665889326e-05,1.46664085813875e-05,1.14569470577308e-05,8.90015606636041e-06
6.84411475844193e-05,3.0874617832799e-05,1.89904077276815e-05,1.02776468811072e-05,8.63881900015073e-06
0.000309462966573193,2.54773902508276e-05,2.04987610155083e-05,1.139715294185e-05,9.69513679960343e-06
0.000484454181887584,1.83654405350175e-05,1.17770609047163e-05,1.15943968035381e-05,9.38228105784589e-06
0.000984408220002342,2.19271047783298e-05,1.07209268269681e-05,1.12186051572927e-05,1.04644976186563e-05
7.13539200316582e-05,4.38391897925605e-05,1.77420409692708e-05,9.59861254146155e-06,1.0778370536535e-05
0.000219692544397354,1.3755782355851e-05,1.21781703552593e-05,1.03717877022458e-05,8.51368388499196e-06
0.000185063017165366,1.12595225922885e-05,1.60714936172646e-05,1.16157281253582e-05,9.68761693798115e-06
0.00162639207268223,1.80291062252813e-05,1.33953754350991e-05,1.29203720222737e-05,9.62353776001734e-06
0.000184358564882636,4.64712317211902e-05,1.44985808676612e-05,9.93450607289503e-06,8.46837981383075e-06
0.00157086649831006,1.27581572051394e-05,1.0466057741354e-05,1.32548266624788e-05,9.6439470897991e-06
0.00143955913283111,2.13127871178109e-05,1.28884615357983e-05,1.002085813262e-05,9.55089195198155e-06
0.000410829353827191,1.9824673379798e-05,1.70307697484606e-05,1.5315226862711e-05,9.07557574647555e-06
8.71327317601978e-05,2.30914412846506e-05,1.3895780681672e-05,1.06598303426519e-05,1.02039870486514e-05
0.000368217687772177,3.55905116418143e-05,2.10827385611623e-05,9.75966510963211e-06,8.83375100180217e-06
7.1821395233318e-05,2.18189268201829e-05,1.11051562168285e-05,1.08583342603996e-05,9.60124967930298e-06
0.0043009798431064,1.5958446551334e-05,1.19639127980076e-05,1.00947906274129e-05,8.7395257248879e-06
0.00014057141788193,1.38135720448851e-05,2.73144931777214e-05,9.97503605448813e-06,1.06516448461491e-05
0.000868040756019095,4.36253785935925e-05,1.13693729111297e-05,1.04198600316963e-05,1.10292344022156e-05
0.000125337262482539,5.19431660110925e-05,1.20889085248876e-05,9.14568235854674e-06,9.6230132951014e-06
0.000198165574537779,2.04980009841371e-05,1.63886702706506e-05,9.18151376394505e-06,1.02424654184752e-05
9.9835164829809e-05,1.7711826226563e-05,1.54329488504246e-05,1.19611876903125e-05,1.03529134003466e-05
0.00116474592300397,3.59735368498093e-05,1.42817269683793e-05,1.18898472112328e-05,8.09342773555599e-06
0.000558628312738563,3.63523413935418e-05,1.291853423524e-05,1.49625513929941e-05,1.040672798025e-05
0.000165293367249131,1.62082579904244e-05,2.01307964780018e-05,1.41921560472547e-05,1.04861081202667e-05
0.000179606723984982,2.03058076024831e-05,9.62935688411104e-05,9.90799300137901e-06,1.09818825695385e-05
0.000148816759912407,2.14936266549337e-05,1.78029511919142e-05,1.27758147274726e-05,8.79927943708836e-06
4.61665561020119e-05,1.70827579157873e-05,1.30880244819664e-05,9.58144449869636e-06,1.02284163732147e-05
4.313327322647e-05,3.03994767683058e-05,1.42867050669793e-05,9.53726634822516e-06,1.1847078567051e-05
0.00066801433598318,1.28871745070924e-05,1.14601738259168e-05,1.13949345050823e-05,1.06570138200812e-05
4.81794719515705e-05,2.07034527868188e-05,1.57771807129947e-05,1.12923976258728e-05,8.38747266418416e-06
0.000171168075552286,1.80218301433221e-05,1.18940729028072e-05,1.05038465454399e-05,9.87920510597817e-06
0.000685772454310563,1.80287645661359e-05,1.49043837880392e-05,9.88106964383562e-06,1.00564904521594e-05
4.29699463935229e-05,4.12521773518471e-05,1.15747489137785e-05,1.56491252587543e-05,1.0026745139502e-05
0.000302449151604156,2.42785595090389e-05,1.35229086988264e-05,1.04508918432611e-05,9.17600293859344e-06
0.000114704215715911,2.4587278347088e-05,1.26261440525077e-05,1.21160548158805e-05,8.60837916638602e-06
0.00039625999851145,1.42435994012757e-05,1.54882629064268e-05,1.02749916570666e-05,8.80158896565675e-06
9.13161169675547e-05,2.86564200382422e-05,1.92455525751534e-05,1.29900464123089e-05,1.03696251443353e-05
0.00073089323750275,3.84321754329786e-05,1.39998810297914e-05,1.17709015892142e-05,9.03804333751701e-06
0.000848686564759005,1.11234135937721e-05,1.40894240829859e-05,1.01563239867097e-05,1.17056981430164e-05
4.96640177432006e-05,1.67443678962265e-05,1.82746487196184e-05,1.30922166388103e-05,8.9214563943063e-06
5.9385835871506e-05,3.94425930361209e-05,2.29330946450723e-05,1.23768879847219e-05,1.04232285393913e-05
3.41563142045587e-05,2.75871903090419e-05,1.4443410900622e-05,9.26046528215707e-06,9.0617769359369e-06
8.94868422307571e-05,2.05841996101519e-05,1.20183000127394e-05,9.26420227198577e-06,9.19671017163282e-06
0.00110180720676367,3.30205263909811e-05,1.36066653868561e-05,9.85239519346592e-06,8.81406308428367e-06
0.00012436396850557,0.00023724919965229,1.27003216467969e-05,1.13372761558761e-05,9.91297527175306e-06
0.000278328629695235,0.0006479033878799,1.08546031241108e-05,9.3771248788066e-06,8.7983974386141e-06
0.000119678368509346,1.65624197354663e-05,1.49619284051106e-05,1.0737972418795e-05,9.99119954614436e-06
0.000151430799432806,1.92931273552688e-05,1.33326870292994e-05,1.1151080666405e-05,1.11928499002545e-05
2.95476521023907e-05,1.79290980635294e-05,1.44970952233869e-05,1.20842139190724e-05,9.82058503851135e-06
6.15553868947849e-05,1.72761083954143e-05,1.32833568975421e-05,1.25964174280124e-05,1.15454689539884e-05
0.000778563523734066,2.06840386423046e-05,2.17943892066863e-05,1.04433911420898e-05,9.97781313283319e-06
0.000904941853033359,2.13640327026976e-05,1.41008494134454e-05,1.11771090032242e-05,9.32646116380553e-06
0.00177989375699994,4.62195605051008e-05,1.50128912685954e-05,1.2570517020416e-05,9.67684288810666e-06
0.000441980334453529,0.000134192471579642,1.20455956840182e-05,1.11785940997144e-05,1.2011866177275e-05
0.000160807799653995,2.01950777116711e-05,1.778921440998e-05,1.233616155627e-05,9.42147033544671e-06
0.000428975837760692,1.8143598513598e-05,1.01133070442572e-05,1.0267083945692e-05,9.27381432336283e-06
0.000459875083492989,3.38859973381123e-05,9.27401093697711e-06,9.80179539467052e-06,9.6530558706398e-06
4.46545688075339e-05,1.65006093197917e-05,1.0655352909783e-05,1.42037302319764e-05,9.13192653539951e-06
0.00855474462172645,2.22532461020553e-05,1.81101640124304e-05,1.15553893604847e-05,9.78603412038481e-06
0.000161560373356462,3.06662990841033e-05,1.95390390866912e-05,1.08522108321907e-05,9.09125457715376e-06
0.0204965975402784,1.41778218518684e-05,1.14049821064999e-05,9.56390649831107e-06,9.91227709112863e-06
7.03066976308619e-05,1.50944344050608e-05,2.38387486710678e-05,9.82532594373531e-06,9.51193995013533e-06
0.000623667421756569,3.89867845971281e-05,1.15191107186163e-05,1.06702171747131e-05,1.08797867488519e-05
0.000382419707251058,1.9166705061302e-05,1.27017475348712e-05,1.24422423799508e-05,1.02092123974717e-05
0.00040521948593053,1.76885516052216e-05,1.08567238985557e-05,9.67757949599246e-06,1.00867841132946e-05
8.97069089302871e-05,1.69002766641224e-05,1.24310259859151e-05,1.05193218424837e-05,8.4800336783708e-06
0.00548551128148622,2.71488015941568e-05,1.26814680436738e-05,1.07813801841772e-05,9.24751041098126e-06
9.19614443586347e-05,1.98887638993561e-05,1.20250862074567e-05,1.31127370597284e-05,1.14543528630939e-05
0.00295215265389204,1.81524313433989e-05,2.38900378981555e-05,9.05177681209679e-06,1.05383721757946e-05
0.000111594998135622,2.16059706035221e-05,1.03996757756519e-05,1.01216393046943e-05,8.65184641773986e-06
7.54348643874359e-05,1.61021209246215e-05,1.39884187830841e-05,1.25806567321529e-05,9.47471303724967e-06
0.000335241880991655,6.71386173660693e-05,1.17906392962386e-05,1.38412733039495e-05,8.91431662042308e-06
0.000199262186181048,1.63335741483195e-05,1.23367628508397e-05,9.21954180665985e-06,8.71020548220969e-06
0.00233545185831829,2.19635385256822e-05,1.44953460714525e-05,1.18150460299837e-05,1.01705020285614e-05
0.000158618004074906,1.81286732425789e-05,2.34779860091017e-05,1.10628522520528e-05,1.05246344941357e-05
0.000661300683289401,2.49529874993826e-05,2.56270648595347e-05,1.07937755389198e-05,1.11151645620922e-05
0.000102640526684405,2.6579355806966e-05,1.36077443566585e-05,9.95944834514262e-06,8.30296269493935e-06
0.000569474303802275,6.77209804866852e-05,1.3454087726128e-05,1.13139692989872e-05,8.90414581666832e-06
0.000185906214320131,1.45442798795692e-05,1.28640970773475e-05,1.3443973611249e-05,8.41309212118446e-06
0.000118956303697626,5.36730855364986e-05,1.20315099256807e-05,9.72690578615598e-06,9.39348614403812e-06
0.000452224124141587,1.43138562220813e-05,1.13613424430614e-05,2.02716836232852e-05,9.37988915161725e-06
0.00031007647606085,4.35381070089669e-05,1.16624383097452e-05,1.06125210355135e-05,8.63741501877513e-06
9.26635453857294e-05,2.79642362936983e-05,1.37097546542009e-05,8.99379373220377e-06,1.0485966805085e-05
0.000120552103798577,2.04184523995288e-05,5.05505910521897e-05,1.66684927671579e-05,8.8986034409988e-06
3.61533007513515e-05,6.5625867406105e-05,1.22093076539986e-05,1.02519057345596e-05,9.5243007929291e-06
0.00039286364462443,1.7030709132726e-05,1.27915752501373e-05,1.15608317932114e-05,9.19692418577256e-06
0.000943135640226522,1.42682959063389e-05,1.22545186891365e-05,1.18610227932692e-05,9.57969664061586e-06
0.00410906828621149,1.69340503903825e-05,1.87683662060678e-05,1.40551407215028e-05,9.97740496533339e-06
0.00601765787304531,1.45341558868139e-05,1.34967158720301e-05,1.08226889095064e-05,9.14668400486818e-06
7.49999979223759e-05,1.91076947939628e-05,1.42109864342821e-05,1.04901270630009e-05,9.87099860694229e-06
0.00202307281979519,1.43732544368724e-05,1.28726334192031e-05,1.01098844780267e-05,1.01909702161507e-05
8.59860241106958e-05,1.31018592801624e-05,1.330202204608e-05,1.21266377619555e-05,9.217010599194e-06
7.58997348349055e-05,2.56696122873379e-05,1.11815968979467e-05,1.0901299649646e-05,1.05479003780218e-05
4.3115367112101e-05,2.3788531998914e-05,1.07761001530982e-05,1.02098891849867e-05,9.16582702026325e-06
0.000155973042767377,2.52205070816469e-05,1.5445642453038e-05,1.00456682887717e-05,9.11449592311264e-06
8.94512832914085e-05,4.05490596475655e-05,1.4299611163171e-05,1.77334082827052e-05,8.38401401526134e-06
3.63915162968631e-05,1.936107654954e-05,1.18624699583236e-05,9.8450162382413e-06,1.17149739251587e-05
0.000119280558652513,1.23789406385466e-05,1.43699406778275e-05,1.04791221646749e-05,1.01885973986526e-05
6.12390736893786e-05,3.58784176173188e-05,1.69992780671979e-05,1.14242144793053e-05,9.22879121478815e-06
0.000185052146260745,5.47784409969942e-05,1.03225859215961e-05,1.22003401210602e-05,8.67571218599039e-06
0.000100069739034758,3.05438256280599e-05,1.94667548747418e-05,1.27835180980806e-05,9.0762037743275e-06
4.27558259112892e-05,1.96130823044705e-05,2.28145262102242e-05,1.22468270500331e-05,9.88904386911571e-06
6.73403984470244e-05,2.65860225661108e-05,1.96194188519794e-05,9.96019968724227e-06,1.09276757984667e-05
0.00261599050335493,2.06995202138849e-05,1.07723916213942e-05,1.15770338422472e-05,8.64223114316331e-06
0.000178364487546823,2.7943918940565e-05,1.18102449109259e-05,1.03128488011528e-05,1.1744595731944e-05
5.12594260526633e-05,8.26839097589627e-05,1.06292498003313e-05,1.32113901969433e-05,9.86672815184164e-06
0.000250377786422451,2.06215922511355e-05,1.09304861732884e-05,1.07997825642414e-05,1.0205013496023e-05
0.100613984842759,8.18324478857324e-05,2.03583098796756e-05,1.68244422926733e-05,1.02411367435273e-05
0.000228059859026519,1.94605585672747e-05,1.2654547233204e-05,9.59423644530943e-06,9.55409748382152e-06
0.000179579190687118,1.83806531253161e-05,2.24294100306111e-05,1.11257511314911e-05,9.43533903807747e-06
0.00361984667064252,1.28273155017844e-05,2.2770841482167e-05,1.15317717972463e-05,8.27770976208342e-06
0.000200926350850228,1.2730725038157e-05,1.22174088410532e-05,1.04835925638369e-05,9.3723898957343e-06
0.00130512221294143,5.81540598920682e-05,9.60543544614723e-06,9.22682880766246e-06,9.4653514857157e-06
7.78830176715317e-05,1.54847726954177e-05,1.03316063024828e-05,1.11477635968971e-05,1.02021660759455e-05
0.000152854571938477,8.23313659510383e-05,2.22060484738051e-05,1.17970173536541e-05,8.77439226965038e-06
0.00134501907640816,1.80135682703586e-05,1.3223092297121e-05,1.06271350412968e-05,9.30871783699772e-06
0.000946488853918348,0.000109234832570415,1.25882046071446e-05,1.34983994439786e-05,8.57526222031169e-06
7.22525921064143e-05,3.24987967381674e-05,1.03869885736962e-05,1.05639967138416e-05,8.61739982194187e-06
7.44824871903305e-05,3.38882816355301e-05,1.19740246062872e-05,1.3572681921481e-05,9.42183776686534e-06
0.000107694569804639,6.7459568861894e-05,1.24827505771918e-05,1.34188551419445e-05,1.0257024972482e-05
0.00396223702217369,1.4297170550126e-05,1.69264648315348e-05,1.03473622701244e-05,8.59360025318168e-06
0.0115024717914327,2.13498053927008e-05,1.1327705511377e-05,1.05057967276778e-05,9.56908733518169e-06
5.31730979715928e-05,5.50435985697817e-05,1.08465125405743e-05,1.14482867970001e-05,1.19221772281186e-05
2.05982786933845e-05,1.94309143002336e-05,1.3882995326675e-05,1.48418422054597e-05,1.26469047203592e-05
0.00188232564084645,3.12783232470082e-05,1.03074096213795e-05,1.3455779489302e-05,1.02162262767269e-05
0.0111601336224112,1.59562689017179e-05,1.42269359724168e-05,1.11236888074018e-05,9.72696131107398e-06
4.52804531940743e-05,4.25041189648923e-05,1.39641227545617e-05,1.49543860068491e-05,1.44695732562372e-05
4.1949993502044e-05,3.06666354106255e-05,1.77797538463143e-05,1.25001435458127e-05,1.02234640189103e-05
0.000106273725981154,2.11942284302769e-05,1.68377703735345e-05,1.29075424821767e-05,9.84539884330005e-06
9.99235327601156e-05,3.09705817194139e-05,1.13523785454372e-05,1.08378951186872e-05,8.5395908442365e-06
0.00330728680464176,2.23958010663328e-05,2.79942158858404e-05,1.12373731762094e-05,9.84599766118421e-06
0.000205429674622337,3.45543491411249e-05,1.04025246556727e-05,1.02081773056817e-05,9.38090043112183e-06
0.0183149052217488,2.54661129113209e-05,9.52411797805475e-06,1.18794376349207e-05,9.6436803560529e-06
0.00181620752962353,3.55998144820902e-05,1.20651698973795e-05,9.78124544293024e-06,1.07325742466635e-05
