"V1","V2","V3","V4","V5"
9.17150269319489e-05,3.32071045638926e-06,3.10367512246223e-06,1.018125308061e-06,1.05360011160016e-06
7.33576808500391e-05,1.65885903369301e-06,2.16918921358555e-06,1.45792343153595e-06,1.54461886592294e-06
3.56450069451952e-05,4.83583896282447e-06,1.71500305912176e-06,2.53208283229611e-06,8.40959932357777e-07
2.82967539619872e-05,1.557436334787e-06,1.82758963518381e-06,1.08292003542232e-06,8.86261132926336e-07
0.00420143111314775,5.25548204510784e-06,1.20177613793793e-06,1.13055224271186e-06,9.13139434732813e-07
9.76087190787123e-05,2.26474712006208e-06,2.05516687779017e-06,2.61824662839416e-06,9.06082956442233e-07
2.55340861703424e-05,3.3572499920087e-06,1.62478710463709e-06,1.02818929237358e-06,9.39561355606244e-07
6.71032315842091e-05,3.99628788128048e-06,2.33164162066757e-06,1.41463697467259e-06,9.64186864571559e-07
1.90398221544541e-05,2.02298814255819e-06,1.78591211197343e-06,1.20492641819681e-06,1.00690804982762e-06
1.27348344320932e-05,3.03360663278518e-06,1.39064107651521e-06,1.77958060287864e-06,1.00711489992023e-06
8.67471135124198e-06,4.34321763886913e-06,1.38074623623474e-06,1.21621908655278e-06,1.27742809419296e-06
8.68015649939657e-05,2.48802618463273e-06,1.42402768465999e-06,1.22680930680907e-06,8.53667747158227e-07
2.67300069940468e-05,3.86353065873202e-06,2.12613711303433e-06,1.26928176102936e-06,8.11302100611755e-07
0.000183046890347649,1.04705066013011e-05,2.9782491706154e-06,1.00829128579782e-06,1.16449760723114e-06
1.89154609735454e-05,4.47514493950862e-06,1.25371172399191e-06,1.31175724060739e-06,8.99067510440332e-07
0.000280684064321246,2.99062327835387e-06,2.32969622371293e-06,2.62001475959117e-06,9.64302365735747e-07
4.01641604537151e-05,1.48852847825509e-06,1.79084864826429e-06,1.62468330922039e-06,1.00448227802197e-06
9.4067183520341e-06,3.69540807154678e-06,1.89387034987831e-06,1.15685647283925e-06,9.41382003905034e-07
0.000183744166881272,1.82126930758919e-06,2.12607313199165e-06,9.23501446425945e-07,8.79921010721318e-07
0.00103809034036439,3.21547054049631e-06,1.74142668818433e-06,1.13806365487079e-06,9.76659818130443e-07
8.19223874803932e-06,2.46677080717461e-06,1.21355831783632e-06,1.24079852348302e-06,9.41151425681852e-07
8.08357630728285e-05,2.9197880606624e-06,2.42850812681716e-06,3.22708963462759e-06,1.37687391998931e-06
5.73644770718307e-05,2.10899262009789e-06,1.20812923420921e-06,1.50073896421077e-06,8.25144225391483e-07
6.38380977093789e-05,4.54012302153473e-06,1.49188613174367e-06,1.1203122518566e-06,1.1730449149816e-06
9.29585435525127e-05,4.67103023356064e-05,1.16704796160327e-06,9.9274242626457e-07,9.63135209586241e-07
4.05527140117101e-05,2.291075909433e-06,2.1932677911618e-06,1.06803913668685e-06,1.18981408414598e-06
0.00171662456369326,2.2755783890549e-06,1.18945021965189e-06,1.14527014694055e-06,8.66456437043084e-07
0.000188750007552807,1.94291302373362e-05,1.15657670907154e-06,1.01658970708129e-06,1.38843187102999e-06
2.54888329962455e-05,2.55620836120407e-06,2.1349660304093e-06,1.76946057028893e-06,8.55762948948069e-07
3.15603777456541e-05,2.87310216284808e-06,1.94120028207401e-06,1.53611871089865e-06,1.20762492161752e-06
4.10843452856025e-05,2.3269752902344e-06,1.27610619649055e-06,1.15650967535963e-06,1.59736308358305e-06
8.6814448089001e-05,4.3337658532927e-06,1.66934904100025e-06,1.55892704389871e-06,9.73126899284082e-07
9.19118656119711e-05,5.67073895552106e-06,1.58428181595838e-06,1.16606037559031e-06,9.70246434750521e-07
1.4655114148443e-05,1.93656515512508e-06,1.35085758934395e-06,1.28379636432641e-06,1.18916245650524e-06
2.10973300813766e-05,1.92560655243312e-06,1.55781511268493e-06,1.16438537633989e-06,1.14821776620033e-06
1.36371428369753e-05,4.7388059183362e-06,1.25640964521168e-06,1.55337934604205e-06,8.97239811559203e-07
8.94541055349585e-05,2.00783230988044e-05,1.33762080456457e-06,1.45040126930951e-06,9.66137637004039e-07
8.2845878641713e-06,1.0997884729802e-05,1.36231939573683e-06,9.8827592753814e-07,1.10124546881529e-06
0.000444025755392374,5.3211822537147e-06,1.20120007451874e-06,2.78965277611398e-06,1.36647502579912e-06
8.07133104130386e-05,2.33495412560458e-06,5.15095595132742e-06,2.08583979266486e-06,1.09028018213664e-06
0.000230216169620379,5.4684834225327e-06,1.7977008861525e-06,9.92487271478382e-07,1.00881120101981e-06
0.00121056581054435,1.43204413527442e-06,1.7531243738933e-06,1.53042731620978e-06,1.72219577265764e-06
8.31202451050395e-05,1.7289932803255e-06,1.47076660272916e-06,9.21692431710142e-07,8.3713404119834e-07
8.87705557295337e-05,6.5143257577116e-06,1.25359195712882e-06,1.28018186296153e-06,1.1421419543467e-06
2.03896479940013e-05,8.79260215214117e-06,2.11656101645197e-06,1.23677490604379e-06,1.15002599265779e-06
1.40444866465472e-05,2.81936492485535e-06,1.44281413616554e-06,1.17967208557168e-06,1.20518686053117e-06
1.82686900311868e-05,7.83985983887625e-06,1.32067937386182e-06,1.52502658146147e-06,9.89729249223359e-07
8.6886138992881e-05,5.85112539241983e-06,7.38213456141779e-06,2.23326167447802e-06,9.56160976839371e-07
2.38811486281687e-05,5.21587106911969e-05,1.93431881756467e-06,9.33014837611879e-07,7.6647218927306e-07
8.24623572821537e-05,1.67697088748753e-06,1.67261979844291e-06,1.0806455241763e-06,8.87362942014747e-07
0.000824933139911277,3.32150563024936e-05,1.55657168066092e-06,1.09646971857558e-06,8.04630652551097e-07
0.000339578484073622,4.51357136999064e-06,1.54749609060367e-06,9.90886731333518e-07,8.56616279687472e-07
1.1207794622603e-05,7.84238838313911e-06,1.7342189626568e-06,9.95118287328012e-07,1.35127419742531e-06
3.81532726800859e-05,2.39678163982404e-06,1.39698323997628e-06,1.48598473703743e-06,1.11225130106085e-06
7.29160922456895e-05,5.41938420295374e-06,2.21506758046885e-06,1.4822740455056e-06,9.61335421711951e-07
0.000145922729639647,5.82692835915388e-06,1.27696302798519e-06,1.19669971865299e-06,9.86766886201806e-07
1.8813969795195e-05,4.17579792566514e-06,1.66693118530681e-06,1.31948487247513e-06,1.59789735043603e-06
0.000114554679551127,3.26831582131426e-06,2.11722906717782e-06,1.11368135335965e-06,1.67809387252582e-06
2.04587172842885e-05,5.95009114512379e-06,1.59427906210041e-06,1.11397262525514e-06,1.58047628651126e-06
1.51558184773304e-05,6.34910040320236e-06,1.08585820846052e-06,1.73484818000169e-06,1.57814366263942e-06
0.000204921634073818,3.7566039359227e-06,2.52566595593251e-06,1.5392044190321e-06,1.11973594174586e-06
0.000120714862566151,4.38306346728368e-06,1.28429584012046e-06,1.02951655311934e-06,8.50347096292836e-07
1.95084729119888e-05,1.92457397596435e-06,1.48736395200189e-06,1.40895966804777e-06,9.33015637860635e-07
0.00166051358631347,7.72609653787448e-06,2.22575678954229e-06,1.27129120097713e-06,1.04618942131651e-06
3.47960146191983e-05,4.41869444944842e-06,2.05861562063703e-06,1.4716743699239e-06,1.24542202040168e-06
4.09261284213258e-05,2.8351796972359e-06,3.53186466806044e-06,1.24930908618204e-06,1.41618780236108e-06
0.000154723845356974,2.57796382063802e-06,2.18438543075905e-06,1.48356319651377e-06,8.07352908527292e-07
0.000910837028393674,3.32201303110402e-06,1.45689983699349e-06,2.03636261630891e-06,1.08503220808132e-06
2.89592560704932e-05,2.95011449158444e-06,1.57172519288373e-06,9.91128406235831e-07,1.67550101415337e-06
8.66489948125881e-05,3.3396305882949e-06,2.25926843677726e-06,9.02144276837546e-07,1.18131541149147e-06
0.000122929349865908,3.33725655110584e-06,1.97152938907763e-06,1.48042106018487e-06,1.13349889296899e-06
4.46831719305152e-05,2.04872757181285e-06,1.41362443351056e-06,1.41808531495258e-06,1.63164681210581e-06
2.66422928010268e-05,2.70957382575432e-06,1.40217017952082e-06,1.09458443087185e-06,9.44454310536358e-07
0.000816261906527949,3.86060367318919e-06,2.58992189028362e-06,1.083817995573e-06,8.52178406729465e-07
0.000129250926700353,6.22368799785278e-06,2.00106428605018e-06,1.02226950837725e-06,1.21034188849123e-06
4.20646622036891e-05,5.83114387664452e-06,1.4823797056529e-06,1.49982841080032e-06,1.04194497785315e-06
2.02344367146168e-05,4.68374531825688e-06,1.1847154048894e-06,1.21722575285865e-06,8.82639246801986e-07
1.91775479470024e-05,1.19628694794649e-06,1.30273099374634e-06,1.14161890629738e-06,1.00524270085778e-06
4.35609277646964e-05,3.04043485077621e-06,1.87466013712445e-06,1.07008895122718e-06,9.7124161335671e-07
0.000100304427711029,1.81010289446171e-06,1.50264904719144e-06,1.13528483436376e-06,9.60859438681183e-07
8.09670074961577e-05,2.93848886090409e-06,1.51013353666407e-06,1.80083208611848e-06,1.09372323620072e-06
2.40772745934148e-05,1.95494992061285e-06,1.53032162497624e-06,1.51213656218729e-06,9.6611142574865e-07
5.63457063598172e-05,4.04800510089842e-06,3.48319300647049e-06,1.1514891429254e-06,1.33671210944541e-06
0.000222095575701742,3.23124297429978e-06,1.93425439065642e-06,1.71103749213586e-06,1.28798264498187e-06
8.6564095435282e-05,2.16387624396575e-06,1.41395429853475e-06,1.28889753314709e-06,1.32616630743598e-06
0.0051892651900789,3.69017356938173e-06,1.67581536381078e-06,1.68389642274391e-06,1.09959860328246e-06
1.51339172074216e-05,3.63231230959826e-06,2.0772561597493e-06,1.20185527596739e-06,9.24614186326167e-07
1.94016866388314e-05,4.60188312279008e-06,1.57678647827453e-06,9.88587005368302e-07,1.15991656479686e-06
0.00022588893413289,4.74273874440101e-06,2.11917757630964e-06,9.30620194905529e-07,9.30527611409104e-07
0.00364462678706512,2.04930324887442e-06,1.89967032304672e-06,1.08469588355753e-06,9.33892522647639e-07
2.08210922800767e-05,2.11367315250399e-06,2.56911667739779e-06,2.06693179727324e-06,8.06198843017469e-07
6.140352562789e-05,2.81934464951838e-06,3.44500109328294e-06,1.07777741087389e-06,7.87507101307483e-07
0.00118211602508489,2.94082479368463e-06,1.73238882261728e-06,1.03584198862805e-06,1.1439170024552e-06
0.000701460518897301,4.33080149986331e-06,1.68393336119621e-06,1.10821658272364e-06,1.1210853556598e-06
1.39484789678512e-05,2.87452466385396e-06,1.63521455975868e-06,1.80261976256979e-06,1.00579065764883e-06
8.09699250374774e-05,2.45664577747107e-06,1.22173255068247e-06,1.00353747245485e-06,7.6382507363526e-07
1.10042055931903e-05,5.26663558986229e-06,1.43288569254274e-06,1.07021018935782e-06,1.11154165849392e-06
0.00140266183921067,3.85705183991725e-06,2.34335976179167e-06,1.90223963891789e-06,1.00982452599929e-06
8.41398362938506e-06,4.54186249121413e-06,1.67319365984575e-06,1.58272632977408e-06,8.75393141974712e-07
4.39290842275675e-05,5.4052534823601e-06,1.32726519597171e-06,1.22494651755289e-06,9.24254069056829e-07
2.20576026501718e-05,2.34452600489377e-06,1.22979269479018e-06,1.50975211488102e-06,1.06165501612132e-06
0.000356662145825082,2.9699889525503e-06,1.35405214241047e-06,1.35687832103493e-06,9.7248530805949e-07
1.54080205791995e-05,1.54016893372244e-06,1.59097738161584e-06,1.01905921456868e-06,7.81955351136787e-07
2.23708587974158e-05,2.1177149580609e-06,1.29112492319727e-06,2.21509083364602e-06,8.56320105047104e-07
1.7584694910644e-05,9.38875048706045e-06,1.42409656267439e-06,1.20626300370574e-06,9.5089618845634e-07
0.000938759766403896,4.99574779544432e-06,1.94669691255811e-06,1.33014456382696e-06,9.4406490025456e-07
0.000363829186841969,8.32181117238484e-06,3.33177271127916e-06,1.23407594698755e-06,1.24349505048471e-06
3.86130834844067e-05,4.73887063212608e-06,1.01276505271031e-06,1.6409642076276e-06,1.22337233121605e-06
4.14416374068249e-05,3.74413063441992e-06,1.46766353226191e-06,1.31194151276048e-06,1.42335098929358e-06
9.39654542164714e-05,8.51288062286848e-06,1.17346236372384e-06,2.85246384290616e-06,1.19800215347965e-06
0.00028261099935345,3.30595959963098e-06,1.08215722849359e-06,1.0664965284235e-06,5.29439652630082e-06
2.65828228434017e-05,5.61455924996679e-06,2.06497558519203e-06,1.12615853864462e-06,1.01989163359129e-06
6.49356614195185e-05,4.49002545803712e-05,1.21252765095115e-06,1.19009274013315e-06,1.13880038932201e-06
0.000320958090829437,7.18684642220246e-06,1.99868177941376e-06,1.49457248044271e-06,1.25028710429298e-06
0.00015951160376404,1.00178173918497e-05,1.1670341586445e-06,9.32922787910684e-07,8.77088661033198e-07
1.00650224668097e-05,1.41795478247886e-06,3.24294973386152e-06,1.08910790364014e-06,1.17662849774547e-06
0.000130899835798948,5.26873882544798e-06,1.24949599111801e-06,1.23599140722241e-06,9.99982576521674e-07
0.00012203183657733,2.83926112154553e-06,1.74176651324132e-06,2.07217184944319e-06,8.34340257549471e-07
1.50232652809112e-05,6.08658775225202e-06,1.99568993886068e-06,1.16369110658709e-06,9.95427756445011e-07
0.000203153809583467,3.224642701527e-06,2.01957675782793e-06,1.81386002418016e-06,8.48663438413055e-07
9.53159103289636e-05,2.9680574873403e-06,1.35008427748495e-06,1.28590104409021e-06,9.26968116488069e-07
6.48632950424055e-05,6.56675605226198e-06,1.69235495373066e-06,1.05518594506471e-06,9.09082724431798e-07
5.35603766353976e-05,5.23744305169771e-06,1.5411942198007e-06,1.02297024118236e-06,1.08771513063211e-06
2.41712124906535e-05,2.54816775480116e-06,1.54450358191838e-06,1.11159669091698e-06,1.02907581900347e-06
8.85826793743938e-05,2.60304013699475e-06,2.37717824447259e-06,1.04213990081981e-06,2.27781006856276e-06
7.22309669076715e-05,2.07282602038283e-06,1.88184970073557e-06,1.72961089028867e-06,9.44023002880101e-07
1.78525052965117e-05,5.86239660727017e-06,1.89203833178553e-06,1.39220754746816e-06,1.01593289292268e-06
0.000184248356279948,2.53070649725018e-06,1.18055992048838e-06,1.16851632547821e-06,8.81878315039941e-07
3.80561386608136e-05,1.57043167976489e-05,1.78266904926616e-06,1.33509986355307e-06,9.86013823256471e-07
5.55268280137966e-05,2.1382256287783e-06,1.52891925275789e-06,1.84150180748688e-06,1.21210179115927e-06
1.0813232165896e-05,2.83052016225582e-06,1.22226434795536e-06,1.83439685419451e-06,9.06086413232643e-07
8.36583713568206e-05,4.75948682776561e-06,2.0093087855777e-06,9.50688948897493e-07,9.72533046983415e-07
4.32580590539189e-05,2.23992679071472e-06,1.85849929601467e-06,1.74637637972985e-06,1.05002681727306e-06
0.00011307805974381,1.58107315573197e-06,1.4305799524994e-06,1.34404210583305e-06,1.08894560280071e-06
0.000266547428867892,2.6698782686907e-06,2.04489075272818e-06,1.40363603473581e-06,1.31967514938047e-06
0.000165519350317389,1.4280609952344e-06,1.52730747027263e-06,1.32119322127089e-06,9.54228092542309e-07
2.15025773804278e-05,1.99844304460406e-06,1.33912893374166e-06,1.24821069547032e-06,9.15946435808834e-07
3.12701622486866e-05,3.13738954038634e-06,3.51102027562611e-06,1.61385839714256e-06,9.67384458983034e-07
6.63502471986988e-06,2.36874698544831e-06,1.4077619370223e-06,1.65535734808486e-06,8.99414033694867e-07
0.000272989715306649,2.61815542934585e-06,2.84404232342439e-06,9.80476259071494e-07,8.05604642550861e-07
0.000187754621021385,2.14425645483907e-06,1.25170861053903e-06,9.93090342404912e-07,8.47545212234735e-07
2.01293233803579e-05,3.06546151240816e-06,3.22105936279016e-06,1.37839539293694e-06,8.54214623702276e-07
8.1384278786123e-05,4.04771624507028e-06,1.45272035556587e-06,1.18112476932275e-06,1.01725178014433e-06
0.00250993248887377,6.34960452239319e-06,1.3933453533177e-06,1.82050740105133e-06,9.29648859671062e-07
1.74561372112692e-05,3.49571697433326e-06,1.46498914554982e-06,1.11679934700071e-06,8.77967883283759e-07
0.000213265570691457,2.45871222070981e-06,1.65964758203074e-06,1.41895510830103e-06,1.01554386544578e-06
0.000315995408144643,2.58352501858461e-06,2.5873128211007e-06,2.71022178011115e-06,9.28940657507482e-07
9.88267746078186e-05,3.24667375872778e-06,1.91612808753128e-06,1.01064751012458e-06,1.02473434138162e-06
4.96338643387606e-05,1.74565855459718e-06,1.39526222064923e-06,2.55565620066456e-06,1.06476554861956e-06
3.08494150593752e-05,2.63731992267147e-06,1.23445742739037e-06,9.55300377913915e-07,9.55008111258593e-07
8.27840988879558e-05,2.1904024183339e-06,2.38017147968783e-06,1.09352105504001e-06,2.34289835665535e-06
7.09757405481515e-05,3.04109895732374e-06,1.70398926813142e-06,1.06911405084453e-06,1.12606652380443e-06
5.61186716667716e-05,6.21633141917322e-06,1.735178772444e-06,1.02520321343391e-06,1.02703400162163e-06
0.00010629627959613,1.74979394980124e-05,2.21427421753795e-06,1.28273130051149e-06,8.22376850395656e-07
0.000274644015435088,9.03035392973983e-06,1.28401270504952e-06,4.00419911872341e-06,8.80101151068402e-07
5.63184363298053e-05,2.38155640608362e-06,2.0618003104822e-06,1.03958153219175e-06,7.61453254449762e-07
0.00030447466477268,1.21218142130619e-05,1.09372652357109e-06,1.53161479765629e-06,9.10546428256609e-07
2.33617897769101e-05,2.02343875521649e-06,2.00234493319407e-06,1.03129550788061e-06,8.89024054817611e-07
3.37008384856397e-05,6.12154892953853e-06,2.06893876764092e-06,1.64256723089728e-06,1.08476116467138e-06
1.87050555222612e-05,5.13725606876569e-06,2.09456771305128e-06,3.37197452826565e-06,8.54448075626735e-07
0.00120335453147336,6.13780730862601e-06,2.14213927751672e-06,1.23302414944959e-06,1.2048523914121e-06
4.41881043362624e-05,2.88439206030944e-06,1.98183271571395e-06,1.33842921434812e-06,1.02982880911817e-06
0.000201728890018682,2.55054297415569e-06,1.8998485189492e-06,1.09651006741096e-06,9.05831198716456e-07
3.09227404058365e-05,3.30656809466312e-06,8.95220356955662e-07,1.4505142555965e-06,7.82338855698228e-07
0.000527560172561836,4.98669508020022e-06,1.34831252496248e-06,1.9223986995609e-06,1.66297611081667e-06
